assignment,file,kloc,submission_date,grade,subgrade_classes,subgrade_inheritance,subgrade_polymorphism,subgrade_code_quality,errors_total,pmd_total,checkstyle_total,errors_count,pmd_count,checkstyle_count,cluster_Best practices,cluster_Complexity,cluster_Incomplete code,cluster_Reusability and extendibility,cluster_Side effects,pmd_cat_Best practices,pmd_cat_Code style,pmd_cat_Design,pmd_cat_ErrorProne,checkstyle_cat_Block Checks,checkstyle_cat_Class Design,checkstyle_cat_Coding,checkstyle_cat_Imports,checkstyle_cat_Metrics,checkstyle_cat_SizeViolations,pmd_AbstractClassWithoutAbstractMethod,pmd_AbstractClassWithoutAnyMethod,pmd_ArrayIsStoredDirectly,pmd_AssignmentInOperand,pmd_AssignmentToNonFinalStatic,pmd_AtLeastOneConstructor,pmd_AvoidBranchingStatementAsLastInLoop,pmd_AvoidCatchingGenericException,pmd_AvoidCatchingNPE,pmd_AvoidDeeplyNestedIfStmts,pmd_AvoidDuplicateLiterals,pmd_AvoidPrintStackTrace,pmd_AvoidReassigningLoopVariables,pmd_AvoidReassigningParameters,pmd_AvoidThrowingNullPointerException,pmd_AvoidThrowingRawExceptionTypes,pmd_AvoidUncheckedExceptionsInSignatures,pmd_AvoidUsingHardCodedIP,pmd_BooleanGetMethodName,pmd_CallSuperInConstructor,pmd_ClassWithOnlyPrivateConstructorsShouldBeFinal,pmd_CloseResource,pmd_CognitiveComplexity,pmd_CompareObjectsWithEquals,pmd_ConfusingTernary,pmd_ConstantsInInterface,pmd_ConstructorCallsOverridableMethod,pmd_CouplingBetweenObjects,pmd_CyclomaticComplexity,pmd_DataClass,pmd_DoNotExtendJavaLangThrowable,pmd_DontUseFloatTypeForLoopIndices,pmd_EmptyCatchBlock,pmd_EmptyControlStatement,pmd_EmptyMethodInAbstractClassShouldBeAbstract,pmd_EqualsNull,pmd_ExcessiveParameterList,pmd_ExcessivePublicCount,pmd_ExtendsObject,pmd_FieldDeclarationsShouldBeAtStartOfClass,pmd_FinalFieldCouldBeStatic,pmd_FinalParameterInAbstractMethod,pmd_ForLoopCanBeForeach,pmd_GodClass,pmd_GuardLogStatement,pmd_IdempotentOperations,pmd_IdenticalCatchBranches,pmd_ImmutableField,pmd_ImplicitSwitchFallThrough,pmd_LawOfDemeter,pmd_LiteralsFirstInComparisons,pmd_LocalVariableCouldBeFinal,pmd_LogicInversion,pmd_LooseCoupling,pmd_MethodArgumentCouldBeFinal,pmd_MethodReturnsInternalArray,pmd_MissingOverride,pmd_MutableStaticState,pmd_NPathComplexity,pmd_NcssCount,pmd_NoPackage,pmd_NullAssignment,pmd_OneDeclarationPerLine,pmd_OnlyOneReturn,pmd_PrematureDeclaration,pmd_ReturnEmptyCollectionRatherThanNull,pmd_SignatureDeclareThrowsException,pmd_SimplifiedTernary,pmd_SimplifyBooleanExpressions,pmd_SimplifyBooleanReturns,pmd_SimplifyConditional,pmd_SingletonClassReturningNewInstance,pmd_SingularField,pmd_SwitchDensity,pmd_SwitchStmtsShouldHaveDefault,pmd_SystemPrintln,pmd_TooManyFields,pmd_TooManyMethods,pmd_TooManyStaticImports,pmd_UnnecessaryCast,pmd_UnnecessaryConstructor,pmd_UnnecessaryFullyQualifiedName,pmd_UnnecessaryImport,pmd_UnnecessaryLocalBeforeReturn,pmd_UnnecessaryModifier,pmd_UnnecessaryReturn,pmd_UnnecessarySemicolon,pmd_UnusedAssignment,pmd_UnusedFormalParameter,pmd_UnusedLocalVariable,pmd_UnusedPrivateField,pmd_UnusedPrivateMethod,pmd_UseCollectionIsEmpty,pmd_UseEqualsToCompareStrings,pmd_UseUtilityClass,pmd_UselessOverridingMethod,checkstyle_AnonInnerLength,checkstyle_AvoidInlineConditionals,checkstyle_AvoidNestedBlocks,checkstyle_AvoidNoArgumentSuperConstructorCall,checkstyle_AvoidStarImport,checkstyle_AvoidStaticImport,checkstyle_BooleanExpressionComplexity,checkstyle_ClassDataAbstractionCoupling,checkstyle_ClassFanOutComplexity,checkstyle_CovariantEquals,checkstyle_CyclomaticComplexity,checkstyle_DesignForExtension,checkstyle_EmptyCatchBlock,checkstyle_EqualsAvoidNull,checkstyle_ExecutableStatementCount,checkstyle_ExplicitInitialization,checkstyle_FallThrough,checkstyle_FileLength,checkstyle_FinalClass,checkstyle_HiddenField,checkstyle_HideUtilityClassConstructor,checkstyle_InnerAssignment,checkstyle_InterfaceIsType,checkstyle_JavaNCSS,checkstyle_LambdaBodyLength,checkstyle_MagicNumber,checkstyle_MethodLength,checkstyle_MissingCtor,checkstyle_MissingSwitchDefault,checkstyle_ModifiedControlVariable,checkstyle_MultipleStringLiterals,checkstyle_NPathComplexity,checkstyle_NestedForDepth,checkstyle_NestedIfDepth,checkstyle_NestedTryDepth,checkstyle_ParameterAssignment,checkstyle_ParameterNumber,checkstyle_ReturnCount,checkstyle_SimplifyBooleanExpression,checkstyle_SimplifyBooleanReturn,checkstyle_UnusedLocalVariable,checkstyle_VariableDeclarationUsageDistance,checkstyle_VisibilityModifier
HAN OOPD,aGFzaDg0MzcxODc0NjcwNTU0ODAwMzg=,1.041,2016-03-30,7.7,8.5,7.0,8.0,8.0,419.78866474543713,222.8626320845341,196.926032660903,30.73967339097022,21.133525456292027,9.606147934678194,138.328530259366,10.566762728146013,97.98270893371759,171.95004803073968,0.9606147934678195,2.8818443804034586,124.87992315081654,88.3765609990394,6.724303554274736,0.0,47.070124879923156,145.05283381364075,0.0,4.803073967339097,0.0,0.0,0.0,0.9606147934678195,0.0,0.9606147934678195,0.9606147934678195,0.0,0.0,0.0,2.8818443804034586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.921229586935639,0.0,0.0,1.921229586935639,2.8818443804034586,0.0,0.0,0.0,0.0,3.842459173871278,0.9606147934678195,0.0,0.0,0.0,0.0,0.9606147934678195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9606147934678195,0.0,0.0,0.0,18.25168107588857,0.0,31.700288184438044,0.0,44.1882804995197,0.0,1.921229586935639,75.88856868395774,0.0,0.0,1.921229586935639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.05475504322767,0.0,0.0,0.0,0.9606147934678195,0.0,0.0,0.0,0.0,1.921229586935639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9606147934678195,0.0,0.0,0.0,0.0,0.0,0.0,2.8818443804034586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9606147934678195,0.0,0.0,3.842459173871278,32.66090297790586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.936599423631126,0.0,0.0,0.0,0.0,0.0,87.41594620557157,0.0,0.9606147934678195,0.0,0.0,4.803073967339097,0.0,0.0,2.8818443804034586,0.0,0.0,0.0,0.0,23.05475504322767,0.0,0.0,0.0,14.409221902017292
HAN OOPD,aGFzaC03ODY0NDE2OTMwMzUxMjM5NDI=,0.0,2017-10-31,6.6,6.0,6.0,6.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HAN OOPD,aGFzaC0zMjk1MTk4NzU2NTQ2OTc4MjE4,2.226,2019-04-04,7.8,8.0,8.0,8.0,8.0,569.1823899371069,180.14375561545373,389.0386343216532,19.76639712488769,13.02785265049416,6.738544474393531,98.83198562443846,4.0431266846361185,44.0251572327044,421.3836477987421,0.8984725965858041,14.375561545372866,83.10871518418688,81.76100628930817,0.8984725965858041,0.0,47.16981132075472,338.72416891284814,0.0,2.6954177897574123,0.44923629829290207,0.0,0.0,0.8984725965858041,0.44923629829290207,0.0,0.44923629829290207,0.0,0.0,0.0,0.0,0.0,5.390835579514825,0.0,0.0,0.0,0.0,0.0,0.0,0.44923629829290207,0.8984725965858041,0.0,0.0,0.8984725965858041,0.0,0.0,0.0,0.44923629829290207,0.0,1.3477088948787062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8984725965858041,4.0431266846361185,0.0,0.0,0.44923629829290207,0.0,0.0,0.0,13.02785265049416,0.0,53.00988319856244,0.0,32.34501347708895,0.0,0.8984725965858041,43.1266846361186,0.0,0.0,4.941599281221923,0.0,0.0,0.0,0.0,2.6954177897574123,0.0,0.0,0.0,0.0,0.0,0.8984725965858041,0.0,0.0,0.0,2.2461814914645104,0.0,0.0,2.2461814914645104,0.44923629829290207,0.44923629829290207,0.0,0.0,0.0,0.0,2.6954177897574123,0.0,1.7969451931716083,0.0,0.44923629829290207,0.44923629829290207,0.0,0.0,1.7969451931716083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8984725965858041,0.44923629829290207,0.44923629829290207,0.0,0.8984725965858041,26.954177897574123,0.0,0.0,0.0,4.0431266846361185,0.0,0.0,0.0,9.433962264150944,0.0,0.44923629829290207,0.0,0.0,0.0,318.50853548966757,0.0,0.44923629829290207,0.0,0.0,3.1446540880503147,0.0,0.0,0.0,0.0,0.0,0.44923629829290207,0.0,0.8984725965858041,0.0,0.0,1.7969451931716083,20.21563342318059
HAN OOPD,aGFzaDgwMDE3NjkzNzc5NDY3MjYxMA==,1.55,2016-05-20,6.0,6.0,6.0,6.0,5.5,381.2903225806451,190.32258064516128,190.96774193548387,23.870967741935484,16.129032258064516,7.741935483870967,120.0,9.032258064516128,101.93548387096774,150.32258064516128,0.0,14.838709677419354,127.74193548387096,46.45161290322581,1.2903225806451613,0.0,34.83870967741935,152.25806451612902,0.0,3.8709677419354835,0.0,0.0,0.0,0.0,0.0,1.2903225806451613,1.9354838709677418,0.0,0.0,0.0,0.0,0.0,1.2903225806451613,0.0,0.0,0.0,0.0,0.0,0.0,0.6451612903225806,2.5806451612903225,0.0,0.0,2.5806451612903225,0.0,0.0,0.0,0.0,0.0,1.2903225806451613,0.6451612903225806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9354838709677418,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,1.2903225806451613,0.0,23.225806451612904,0.0,0.0,73.54838709677419,0.0,0.0,0.0,1.2903225806451613,0.0,9.032258064516128,0.0,1.2903225806451613,0.0,0.0,0.0,0.0,0.0,4.516129032258064,0.0,0.0,0.0,11.612903225806452,0.0,0.0,0.6451612903225806,0.0,1.2903225806451613,0.0,0.0,1.9354838709677418,0.0,14.838709677419354,0.0,0.0,0.0,0.0,0.0,0.6451612903225806,0.0,9.67741935483871,1.2903225806451613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2903225806451613,0.0,0.0,1.2903225806451613,34.193548387096776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.451612903225804,0.0,0.0,0.0,0.0,0.0,112.25806451612902,0.0,1.9354838709677418,0.0,0.0,0.6451612903225806,1.2903225806451613,0.0,5.806451612903226,0.0,0.0,0.0,0.0,4.516129032258064,0.0,0.0,0.6451612903225806,0.6451612903225806
HAN OOPD,aGFzaDIwMjEzNTExMTQzOTMzNjA0OTc=,0.0,2018-05-25,7.2,8.0,8.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HAN OOPD,aGFzaDI1OTU2NTcxNjg2NDIwOTI0NjQ=,0.0,2016-04-04,6.1,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HAN OOPD,aGFzaC01OTU5Nzk2MDgwMDQ5ODI5NjYw,0.226,2018-04-05,0.0,,,,,345.13274336283183,181.4159292035398,163.71681415929203,70.79646017699115,44.24778761061947,26.548672566371682,137.16814159292036,4.424778761061947,70.79646017699115,132.7433628318584,0.0,4.424778761061947,141.5929203539823,35.39823008849557,0.0,0.0,53.097345132743364,106.19469026548673,0.0,4.424778761061947,0.0,0.0,0.0,0.0,0.0,0.0,4.424778761061947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.424778761061947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.123893805309734,0.0,0.0,0.0,44.24778761061947,0.0,0.0,79.64601769911505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.849557522123893,0.0,0.0,0.0,0.0,4.424778761061947,0.0,0.0,0.0,0.0,4.424778761061947,0.0,0.0,0.0,4.424778761061947,0.0,0.0,0.0,4.424778761061947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.424778761061947,0.0,0.0,0.0,53.097345132743364,0.0,0.0,0.0,4.424778761061947,0.0,0.0,0.0,22.123893805309734,0.0,0.0,0.0,0.0,0.0,75.22123893805309,0.0,4.424778761061947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HAN OOPD,aGFzaDgxNDcwMTIwMDg1NDgwNDk4MDA=,0.0,2019-04-04,6.9,7.0,7.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HAN OOPD,aGFzaDg2MzQ5NDEwODM3NDA1NDg3MDQ=,1.189,2016-03-29,7.7,8.0,8.0,9.0,7.0,418.83936080740114,208.57863751051303,210.26072329688813,38.687973086627416,23.54920100925147,15.138772077375945,132.8847771236333,14.297729184188393,84.10428931875525,187.55256518082422,0.0,17.661900756938604,111.01766190075693,71.48864592094196,8.410428931875526,0.0,55.50883095037847,145.50042052144659,0.0,6.72834314550042,2.5231286795626575,0.0,0.0,0.0,0.0,0.8410428931875525,0.8410428931875525,0.0,0.0,0.0,0.0,0.0,8.410428931875526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8410428931875525,0.0,0.0,2.5231286795626575,3.36417157275021,0.0,0.0,0.8410428931875525,0.0,3.36417157275021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.682085786375105,0.8410428931875525,0.0,0.0,0.0,32.80067283431455,0.0,16.82085786375105,0.0,31.118587047939442,0.0,3.36417157275021,70.64760302775441,0.0,0.0,0.0,1.682085786375105,0.0,0.0,0.0,0.0,1.682085786375105,0.0,0.0,0.0,0.0,0.0,0.8410428931875525,0.0,0.0,9.251471825063078,0.0,0.8410428931875525,0.0,1.682085786375105,1.682085786375105,0.0,0.0,0.0,0.0,5.046257359125315,0.0,0.8410428931875525,0.0,0.0,1.682085786375105,0.0,0.0,0.8410428931875525,0.0,0.8410428931875525,3.36417157275021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8410428931875525,0.8410428931875525,0.8410428931875525,0.0,2.5231286795626575,47.939444911690494,0.0,0.0,0.8410428931875525,1.682085786375105,0.0,0.0,0.0,30.27754415475189,0.0,0.0,0.0,0.0,0.0,105.13036164844407,0.0,0.8410428931875525,0.8410428931875525,0.0,3.36417157275021,1.682085786375105,0.0,1.682085786375105,0.0,0.0,1.682085786375105,0.0,0.0,0.8410428931875525,0.0,0.8410428931875525,7.5693860386879726
HAN OOPD,aGFzaDExMDQ4ODM0OTQxNTY1NDU5MjE=,0.924,2019-04-03,7.6,7.0,7.0,7.0,7.0,458.87445887445887,219.6969696969697,239.17748917748918,43.290043290043286,29.22077922077922,14.069264069264069,153.67965367965368,4.329004329004329,85.4978354978355,215.36796536796535,0.0,8.658008658008658,142.85714285714286,63.85281385281385,4.329004329004329,0.0,76.83982683982684,160.17316017316017,0.0,2.1645021645021645,0.0,0.0,0.0,0.0,0.0,1.0822510822510822,1.0822510822510822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0822510822510822,6.4935064935064934,0.0,0.0,1.0822510822510822,1.0822510822510822,0.0,0.0,1.0822510822510822,0.0,1.0822510822510822,0.0,0.0,0.0,0.0,0.0,1.0822510822510822,0.0,0.0,0.0,0.0,0.0,12.987012987012987,0.0,0.0,0.0,0.0,0.0,0.0,12.987012987012987,0.0,20.562770562770563,0.0,31.385281385281385,0.0,1.0822510822510822,99.56709956709956,0.0,0.0,1.0822510822510822,0.0,0.0,0.0,0.0,4.329004329004329,1.0822510822510822,0.0,0.0,0.0,0.0,10.822510822510822,1.0822510822510822,0.0,0.0,1.0822510822510822,0.0,1.0822510822510822,0.0,0.0,1.0822510822510822,0.0,0.0,0.0,0.0,0.0,1.0822510822510822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0822510822510822,1.0822510822510822,1.0822510822510822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0822510822510822,0.0,0.0,1.0822510822510822,53.03030303030303,0.0,0.0,0.0,2.1645021645021645,0.0,0.0,0.0,22.727272727272727,0.0,0.0,0.0,0.0,0.0,114.71861471861472,0.0,1.0822510822510822,1.0822510822510822,0.0,2.1645021645021645,0.0,0.0,4.329004329004329,0.0,0.0,0.0,0.0,10.822510822510822,1.0822510822510822,0.0,0.0,23.809523809523807
HAN OOPD,aGFzaDQwNTUxNzg4MDIxODEyMjMzNDg=,0.552,2019-04-03,7.2,8.0,8.0,6.5,6.5,402.17391304347825,221.01449275362316,181.15942028985506,47.10144927536231,30.79710144927536,16.304347826086953,123.18840579710144,10.869565217391303,130.43478260869563,137.68115942028984,0.0,19.927536231884055,132.2463768115942,61.59420289855072,7.246376811594202,0.0,61.59420289855072,114.13043478260869,0.0,5.434782608695651,0.0,0.0,0.0,0.0,0.0,3.623188405797101,1.8115942028985506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8115942028985506,0.0,0.0,0.0,3.623188405797101,0.0,1.8115942028985506,0.0,0.0,0.0,0.0,0.0,1.8115942028985506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.550724637681157,0.0,0.0,0.0,25.362318840579707,0.0,0.0,52.53623188405797,0.0,0.0,10.869565217391303,1.8115942028985506,0.0,27.173913043478258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.434782608695651,0.0,0.0,0.0,16.304347826086953,0.0,0.0,9.057971014492752,0.0,0.0,0.0,0.0,0.0,0.0,23.550724637681157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.869565217391303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8115942028985506,0.0,0.0,1.8115942028985506,41.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.79710144927536,0.0,0.0,0.0,0.0,0.0,76.08695652173913,0.0,1.8115942028985506,0.0,0.0,0.0,1.8115942028985506,0.0,0.0,0.0,0.0,0.0,0.0,5.434782608695651,0.0,0.0,0.0,19.927536231884055
HAN OOPD,aGFzaDg2MTE4Mjk1NzA2OTc5MzY2ODg=,0.0,2018-05-07,6.7,6.5,6.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HAN OOPD,aGFzaC03MjcxNjQzNzE3MzIzNTQ2NTIy,1.442,2019-04-02,8.1,7.5,8.0,8.5,6.0,347.43411927877946,172.67683772538143,174.75728155339806,22.884882108183078,13.869625520110958,9.015256588072122,106.10263522884883,8.321775312066574,61.71983356449376,171.28987517337032,0.0,16.643550624133148,85.29819694868239,65.1872399445215,5.547850208044383,0.0,15.256588072122053,156.03328710124828,0.0,3.4674063800277395,0.0,0.0,0.0,0.0,0.0,0.0,0.6934812760055479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6934812760055479,0.0,0.0,2.0804438280166435,2.7739251040221915,0.6934812760055479,0.0,0.0,0.0,2.0804438280166435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6934812760055479,0.0,0.0,0.0,0.0,0.0,0.0,33.287101248266296,0.0,22.191400832177532,0.0,18.723994452149793,0.0,6.2413314840499305,63.10679611650486,0.0,0.0,0.6934812760055479,0.6934812760055479,0.0,0.0,0.0,10.402219140083218,1.3869625520110958,0.0,0.0,0.0,0.0,0.6934812760055479,0.0,0.0,0.0,2.0804438280166435,0.0,0.0,0.0,0.0,0.6934812760055479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7739251040221915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6934812760055479,0.0,0.0,2.0804438280166435,11.789181692094314,0.0,0.0,0.0,0.6934812760055479,0.0,0.0,0.0,22.191400832177532,0.0,0.0,0.0,0.0,0.0,126.90707350901526,0.0,0.6934812760055479,0.0,0.0,3.4674063800277395,0.6934812760055479,0.0,0.6934812760055479,0.0,0.0,0.0,0.6934812760055479,0.6934812760055479,0.0,0.0,0.0,3.4674063800277395
